Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
31,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@adejohchinonso @akpologunDOTson Date not yet fixed,Tue Apr 24 09:28:36 +0000 2018,0,1,en,,False,False,0,2,,[],,,0,False,False,1988,8011,[],@adejohchinonso @akpologunDOTson Date not yet fixed
32,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"@yazeed_sarki Wait till you print your call up letter, the information will be there.",Tue Apr 24 12:56:02 +0000 2018,0,2,en,,False,False,0,1,,[],,,0,False,False,1988,8011,[],"@yazeed_sarki Wait till you print your call up letter, the information will be there."
33,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@AishatDamilola7 PCMs that have already registered scheduled for July will all be going to camp in July.,Tue Apr 24 12:50:38 +0000 2018,0,7,en,,False,False,0,3,,[],,,0,False,False,1988,8011,[],@AishatDamilola7 PCMs that have already registered scheduled for July will all be going to camp in July.
34,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@Ojofman @AsoRock Did you capture your Monthly Biometric Clearance for the Month of March.,Tue Apr 24 13:52:42 +0000 2018,0,1,en,,False,False,0,2,,[],,,0,False,False,1988,8011,[],@Ojofman @AsoRock Did you capture your Monthly Biometric Clearance for the Month of March.
35,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"@Marypea23783469 @AsoRock Contact your Institution, it wasn't uploaded, that was why it was not on the Senate list online.",Tue Apr 24 18:53:15 +0000 2018,0,1,en,,False,False,0,1,,[],,,0,False,False,1988,8011,[],"@Marypea23783469 @AsoRock Contact your Institution, it wasn't uploaded, that was why it was not on the Senate list online."
36,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"@Ayoolaolaoluwa7 @talktoBdx Wait till when you print your call up letter, the information will be there.",Tue Apr 24 12:58:54 +0000 2018,0,1,en,,False,False,0,2,,[],,,0,False,False,1988,8011,[],"@Ayoolaolaoluwa7 @talktoBdx Wait till when you print your call up letter, the information will be there."
37,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"@Ojofman @AsoRock Kindly be patient, since your LGI is aware, it will be resolved, meanwhile April allowance has not yet been paid. We are sorry for the inconveniences it might has caused you.",Tue Apr 24 14:24:16 +0000 2018,0,2,en,,False,False,0,0,,[],,,0,False,False,1988,8011,[],"@Ojofman @AsoRock Kindly be patient, since your LGI is aware, it will be resolved, meanwhile April allowance has not yet been paid. We are sorry for the inconveniences it might has caused you."
38,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,Welcome to National Youth Service Corps  https://t.co/4kOAiPE2Ig https://t.co/5U2TEB13w7,Thu Apr 19 07:34:55 +0000 2018,9,39,en,,False,False,1,11,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">",[],False,,9,False,False,1988,8011,[<Photo id=986870727847661569>],Welcome to National Youth Service Corps  https://t.co/4kOAiPE2Ig https://t.co/5U2TEB13w7
39,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,This is to inform the General Public that Graduates of National Open University of Nigeria (NOUN) do not participate in the NYSC Orientation Course. Rather are Excluded and issued with EXCLUSION LETTER by the NYSC Scheme,Thu Apr 19 08:58:36 +0000 2018,116,131,en,,False,False,12,28,,[],,,116,False,False,1988,8011,[],This is to inform the General Public that Graduates of National Open University of Nigeria (NOUN) do not participate in the NYSC Orientation Course. Rather are Excluded and issued with EXCLUSION LETTER by the NYSC Scheme
40,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@Okpoduedwin Ask,Wed Apr 18 21:55:56 +0000 2018,0,0,und,,False,False,0,2,,[],,,0,False,False,1988,8011,[],@Okpoduedwin Ask
